id,areaDesc,SAME_codes,UGC_codes,affectedZones,sent,effective,onset,expires,ends,status,messageType,category,severity,certainty,urgency,event,headline,coordinates
urn:oid:2.49.0.1.840.0.9158980bdc5ccc71a6101776751084c7cda4e3f4.001.1,Sheridan; Eastern Cherry; Keya Paha; Boyd; Brown; Rock; Holt; Garden; Grant; Hooker; Thomas; Blaine; Loup; Garfield; Wheeler; Arthur; McPherson; Logan; Custer; Deuel; Keith; Perkins; Lincoln; Chase; Hayes; Frontier; Western Cherry,"031161,031031,031103,031015,031017,031149,031089,031069,031075,031091,031171,031009,031115,031071,031183,031005,031117,031113,031041,031049,031101,031135,031111,031029,031085,031063","NEZ004,NEZ005,NEZ006,NEZ007,NEZ008,NEZ009,NEZ010,NEZ022,NEZ023,NEZ024,NEZ025,NEZ026,NEZ027,NEZ028,NEZ029,NEZ035,NEZ036,NEZ037,NEZ038,NEZ056,NEZ057,NEZ058,NEZ059,NEZ069,NEZ070,NEZ071,NEZ094","https://api.weather.gov/zones/forecast/NEZ004,https://api.weather.gov/zones/forecast/NEZ005,https://api.weather.gov/zones/forecast/NEZ006,https://api.weather.gov/zones/forecast/NEZ007,https://api.weather.gov/zones/forecast/NEZ008,https://api.weather.gov/zones/forecast/NEZ009,https://api.weather.gov/zones/forecast/NEZ010,https://api.weather.gov/zones/forecast/NEZ022,https://api.weather.gov/zones/forecast/NEZ023,https://api.weather.gov/zones/forecast/NEZ024,https://api.weather.gov/zones/forecast/NEZ025,https://api.weather.gov/zones/forecast/NEZ026,https://api.weather.gov/zones/forecast/NEZ027,https://api.weather.gov/zones/forecast/NEZ028,https://api.weather.gov/zones/forecast/NEZ029,https://api.weather.gov/zones/forecast/NEZ035,https://api.weather.gov/zones/forecast/NEZ036,https://api.weather.gov/zones/forecast/NEZ037,https://api.weather.gov/zones/forecast/NEZ038,https://api.weather.gov/zones/forecast/NEZ056,https://api.weather.gov/zones/forecast/NEZ057,https://api.weather.gov/zones/forecast/NEZ058,https://api.weather.gov/zones/forecast/NEZ059,https://api.weather.gov/zones/forecast/NEZ069,https://api.weather.gov/zones/forecast/NEZ070,https://api.weather.gov/zones/forecast/NEZ071,https://api.weather.gov/zones/forecast/NEZ094",2024-10-14T03:09:00-05:00,2024-10-14T03:09:00-05:00,2024-10-14T03:09:00-05:00,2024-10-14T09:00:00-05:00,2024-10-14T09:00:00-05:00,Actual,Update,Met,Moderate,Likely,Expected,Freeze Warning,Freeze Warning issued October 14 at 3:09AM CDT until October 14 at 9:00AM CDT by NWS North Platte NE,[]
urn:oid:2.49.0.1.840.0.f1c9d979a524bad2a68de0b38dd419a39b66829c.001.1,Atchison; Nodaway; Holt,"029005,029147,029087","MOZ001,MOZ002,MOZ011","https://api.weather.gov/zones/forecast/MOZ001,https://api.weather.gov/zones/forecast/MOZ002,https://api.weather.gov/zones/forecast/MOZ011",2024-10-14T03:00:00-05:00,2024-10-14T03:00:00-05:00,2024-10-16T01:00:00-05:00,2024-10-16T09:00:00-05:00,2024-10-16T09:00:00-05:00,Actual,Alert,Met,Severe,Possible,Future,Freeze Watch,Freeze Watch issued October 14 at 3:00AM CDT until October 16 at 9:00AM CDT by NWS Kansas City/Pleasant Hill MO,[]
urn:oid:2.49.0.1.840.0.f1c9d979a524bad2a68de0b38dd419a39b66829c.002.1,Atchison; Miami; Linn; Doniphan; Leavenworth; Wyandotte; Johnson; Worth; Gentry; Harrison; Mercer; Putnam; Schuyler; Andrew; De Kalb; Daviess; Grundy; Sullivan; Adair; Buchanan; Clinton; Caldwell; Livingston; Linn; Macon; Platte; Clay; Ray; Carroll; Chariton; Randolph; Jackson; Lafayette; Saline; Howard; Cass; Johnson; Pettis; Cooper; Bates; Henry,"020005,020121,020107,020043,020103,020209,020091,029227,029075,029081,029129,029171,029197,029003,029063,029061,029079,029211,029001,029021,029049,029025,029117,029115,029121,029165,029047,029177,029033,029041,029175,029095,029107,029195,029089,029037,029101,029159,029053,029013,029083","KSZ025,KSZ057,KSZ060,KSZ102,KSZ103,KSZ104,KSZ105,MOZ003,MOZ004,MOZ005,MOZ006,MOZ007,MOZ008,MOZ012,MOZ013,MOZ014,MOZ015,MOZ016,MOZ017,MOZ020,MOZ021,MOZ022,MOZ023,MOZ024,MOZ025,MOZ028,MOZ029,MOZ030,MOZ031,MOZ032,MOZ033,MOZ037,MOZ038,MOZ039,MOZ040,MOZ043,MOZ044,MOZ045,MOZ046,MOZ053,MOZ054","https://api.weather.gov/zones/forecast/KSZ025,https://api.weather.gov/zones/forecast/KSZ057,https://api.weather.gov/zones/forecast/KSZ060,https://api.weather.gov/zones/forecast/KSZ102,https://api.weather.gov/zones/forecast/KSZ103,https://api.weather.gov/zones/forecast/KSZ104,https://api.weather.gov/zones/forecast/KSZ105,https://api.weather.gov/zones/forecast/MOZ003,https://api.weather.gov/zones/forecast/MOZ004,https://api.weather.gov/zones/forecast/MOZ005,https://api.weather.gov/zones/forecast/MOZ006,https://api.weather.gov/zones/forecast/MOZ007,https://api.weather.gov/zones/forecast/MOZ008,https://api.weather.gov/zones/forecast/MOZ012,https://api.weather.gov/zones/forecast/MOZ013,https://api.weather.gov/zones/forecast/MOZ014,https://api.weather.gov/zones/forecast/MOZ015,https://api.weather.gov/zones/forecast/MOZ016,https://api.weather.gov/zones/forecast/MOZ017,https://api.weather.gov/zones/forecast/MOZ020,https://api.weather.gov/zones/forecast/MOZ021,https://api.weather.gov/zones/forecast/MOZ022,https://api.weather.gov/zones/forecast/MOZ023,https://api.weather.gov/zones/forecast/MOZ024,https://api.weather.gov/zones/forecast/MOZ025,https://api.weather.gov/zones/forecast/MOZ028,https://api.weather.gov/zones/forecast/MOZ029,https://api.weather.gov/zones/forecast/MOZ030,https://api.weather.gov/zones/forecast/MOZ031,https://api.weather.gov/zones/forecast/MOZ032,https://api.weather.gov/zones/forecast/MOZ033,https://api.weather.gov/zones/forecast/MOZ037,https://api.weather.gov/zones/forecast/MOZ038,https://api.weather.gov/zones/forecast/MOZ039,https://api.weather.gov/zones/forecast/MOZ040,https://api.weather.gov/zones/forecast/MOZ043,https://api.weather.gov/zones/forecast/MOZ044,https://api.weather.gov/zones/forecast/MOZ045,https://api.weather.gov/zones/forecast/MOZ046,https://api.weather.gov/zones/forecast/MOZ053,https://api.weather.gov/zones/forecast/MOZ054",2024-10-14T03:00:00-05:00,2024-10-14T03:00:00-05:00,2024-10-16T01:00:00-05:00,2024-10-16T09:00:00-05:00,2024-10-16T09:00:00-05:00,Actual,Alert,Met,Severe,Possible,Future,Freeze Watch,Freeze Watch issued October 14 at 3:00AM CDT until October 16 at 9:00AM CDT by NWS Kansas City/Pleasant Hill MO,[]
urn:oid:2.49.0.1.840.0.f1c9d979a524bad2a68de0b38dd419a39b66829c.001.2,Atchison; Nodaway; Holt,"029005,029147,029087","MOZ001,MOZ002,MOZ011","https://api.weather.gov/zones/forecast/MOZ001,https://api.weather.gov/zones/forecast/MOZ002,https://api.weather.gov/zones/forecast/MOZ011",2024-10-14T03:00:00-05:00,2024-10-14T03:00:00-05:00,2024-10-14T03:00:00-05:00,2024-10-16T09:00:00-05:00,2024-10-14T09:00:00-05:00,Actual,Update,Met,Minor,Likely,Expected,Frost Advisory,Frost Advisory issued October 14 at 3:00AM CDT until October 14 at 9:00AM CDT by NWS Kansas City/Pleasant Hill MO,[]
urn:oid:2.49.0.1.840.0.b4d6fcd0110e4ba7be62dfda3840927391844c02.001.1,Monroe Upper Keys; Monroe Middle Keys; Monroe Lower Keys,012087,"FLZ076,FLZ077,FLZ078","https://api.weather.gov/zones/forecast/FLZ076,https://api.weather.gov/zones/forecast/FLZ077,https://api.weather.gov/zones/forecast/FLZ078",2024-10-14T03:59:00-04:00,2024-10-14T03:59:00-04:00,2024-10-14T03:59:00-04:00,2024-10-14T17:00:00-04:00,2024-10-15T05:00:00-04:00,Actual,Update,Met,Minor,Likely,Expected,Coastal Flood Statement,Coastal Flood Statement issued October 14 at 3:59AM EDT until October 15 at 5:00AM EDT by NWS Key West FL,[]
urn:oid:2.49.0.1.840.0.b1b6aa9be10d5704fdf7fb462081de6b46bfec6b.001.1,Dade; Walker; Catoosa; Whitfield; Murray; Chattooga; Gordon; Pickens; Dawson; Lumpkin; White; Floyd; Bartow; Cherokee; Forsyth; Hall; Banks; Jackson; Madison; Polk; Paulding; Cobb; North Fulton; Gwinnett; Barrow; Clarke; Oconee; Oglethorpe; Wilkes; Haralson; Carroll; Douglas; South Fulton; DeKalb; Rockdale; Walton; Newton; Morgan; Greene; Taliaferro; Heard; Coweta; Fayette; Clayton; Spalding; Henry; Butts; Jasper; Putnam; Hancock; Warren; Troup; Meriwether; Pike; Upson; Lamar; Monroe; Jones; Baldwin; Washington; Glascock; Jefferson; Harris; Talbot; Taylor; Crawford; Bibb; Twiggs; Wilkinson; Johnson; Emanuel; Muscogee; Chattahoochee; Marion; Schley; Macon; Peach; Houston; Bleckley; Laurens; Treutlen,"013083,013295,013047,013313,013213,013055,013129,013227,013085,013187,013311,013115,013015,013057,013117,013139,013011,013157,013195,013233,013223,013067,013121,013135,013013,013059,013219,013221,013317,013143,013045,013097,013089,013247,013297,013217,013211,013133,013265,013149,013077,013113,013063,013255,013151,013035,013159,013237,013141,013301,013285,013199,013231,013293,013171,013207,013169,013009,013303,013125,013163,013145,013263,013269,013079,013021,013289,013319,013167,013107,013215,013053,013197,013249,013193,013225,013153,013023,013175,013283","GAZ001,GAZ002,GAZ003,GAZ004,GAZ005,GAZ011,GAZ012,GAZ013,GAZ014,GAZ015,GAZ016,GAZ019,GAZ020,GAZ021,GAZ022,GAZ023,GAZ024,GAZ025,GAZ027,GAZ030,GAZ031,GAZ032,GAZ033,GAZ034,GAZ035,GAZ036,GAZ037,GAZ038,GAZ039,GAZ041,GAZ042,GAZ043,GAZ044,GAZ045,GAZ046,GAZ047,GAZ048,GAZ049,GAZ050,GAZ051,GAZ052,GAZ053,GAZ054,GAZ055,GAZ056,GAZ057,GAZ058,GAZ059,GAZ060,GAZ061,GAZ062,GAZ066,GAZ067,GAZ068,GAZ069,GAZ070,GAZ071,GAZ072,GAZ073,GAZ074,GAZ075,GAZ076,GAZ078,GAZ079,GAZ080,GAZ081,GAZ082,GAZ083,GAZ084,GAZ085,GAZ086,GAZ089,GAZ090,GAZ091,GAZ092,GAZ093,GAZ094,GAZ095,GAZ096,GAZ097,GAZ098","https://api.weather.gov/zones/forecast/GAZ001,https://api.weather.gov/zones/forecast/GAZ002,https://api.weather.gov/zones/forecast/GAZ003,https://api.weather.gov/zones/forecast/GAZ004,https://api.weather.gov/zones/forecast/GAZ005,https://api.weather.gov/zones/forecast/GAZ011,https://api.weather.gov/zones/forecast/GAZ012,https://api.weather.gov/zones/forecast/GAZ013,https://api.weather.gov/zones/forecast/GAZ014,https://api.weather.gov/zones/forecast/GAZ015,https://api.weather.gov/zones/forecast/GAZ016,https://api.weather.gov/zones/forecast/GAZ019,https://api.weather.gov/zones/forecast/GAZ020,https://api.weather.gov/zones/forecast/GAZ021,https://api.weather.gov/zones/forecast/GAZ022,https://api.weather.gov/zones/forecast/GAZ023,https://api.weather.gov/zones/forecast/GAZ024,https://api.weather.gov/zones/forecast/GAZ025,https://api.weather.gov/zones/forecast/GAZ027,https://api.weather.gov/zones/forecast/GAZ030,https://api.weather.gov/zones/forecast/GAZ031,https://api.weather.gov/zones/forecast/GAZ032,https://api.weather.gov/zones/forecast/GAZ033,https://api.weather.gov/zones/forecast/GAZ034,https://api.weather.gov/zones/forecast/GAZ035,https://api.weather.gov/zones/forecast/GAZ036,https://api.weather.gov/zones/forecast/GAZ037,https://api.weather.gov/zones/forecast/GAZ038,https://api.weather.gov/zones/forecast/GAZ039,https://api.weather.gov/zones/forecast/GAZ041,https://api.weather.gov/zones/forecast/GAZ042,https://api.weather.gov/zones/forecast/GAZ043,https://api.weather.gov/zones/forecast/GAZ044,https://api.weather.gov/zones/forecast/GAZ045,https://api.weather.gov/zones/forecast/GAZ046,https://api.weather.gov/zones/forecast/GAZ047,https://api.weather.gov/zones/forecast/GAZ048,https://api.weather.gov/zones/forecast/GAZ049,https://api.weather.gov/zones/forecast/GAZ050,https://api.weather.gov/zones/forecast/GAZ051,https://api.weather.gov/zones/forecast/GAZ052,https://api.weather.gov/zones/forecast/GAZ053,https://api.weather.gov/zones/forecast/GAZ054,https://api.weather.gov/zones/forecast/GAZ055,https://api.weather.gov/zones/forecast/GAZ056,https://api.weather.gov/zones/forecast/GAZ057,https://api.weather.gov/zones/forecast/GAZ058,https://api.weather.gov/zones/forecast/GAZ059,https://api.weather.gov/zones/forecast/GAZ060,https://api.weather.gov/zones/forecast/GAZ061,https://api.weather.gov/zones/forecast/GAZ062,https://api.weather.gov/zones/forecast/GAZ066,https://api.weather.gov/zones/forecast/GAZ067,https://api.weather.gov/zones/forecast/GAZ068,https://api.weather.gov/zones/forecast/GAZ069,https://api.weather.gov/zones/forecast/GAZ070,https://api.weather.gov/zones/forecast/GAZ071,https://api.weather.gov/zones/forecast/GAZ072,https://api.weather.gov/zones/forecast/GAZ073,https://api.weather.gov/zones/forecast/GAZ074,https://api.weather.gov/zones/forecast/GAZ075,https://api.weather.gov/zones/forecast/GAZ076,https://api.weather.gov/zones/forecast/GAZ078,https://api.weather.gov/zones/forecast/GAZ079,https://api.weather.gov/zones/forecast/GAZ080,https://api.weather.gov/zones/forecast/GAZ081,https://api.weather.gov/zones/forecast/GAZ082,https://api.weather.gov/zones/forecast/GAZ083,https://api.weather.gov/zones/forecast/GAZ084,https://api.weather.gov/zones/forecast/GAZ085,https://api.weather.gov/zones/forecast/GAZ086,https://api.weather.gov/zones/forecast/GAZ089,https://api.weather.gov/zones/forecast/GAZ090,https://api.weather.gov/zones/forecast/GAZ091,https://api.weather.gov/zones/forecast/GAZ092,https://api.weather.gov/zones/forecast/GAZ093,https://api.weather.gov/zones/forecast/GAZ094,https://api.weather.gov/zones/forecast/GAZ095,https://api.weather.gov/zones/forecast/GAZ096,https://api.weather.gov/zones/forecast/GAZ097,https://api.weather.gov/zones/forecast/GAZ098",2024-10-14T03:58:00-04:00,2024-10-14T03:58:00-04:00,2024-10-14T03:58:00-04:00,2024-10-14T18:00:00-04:00,,Actual,Alert,Met,Moderate,Observed,Expected,Special Weather Statement,Special Weather Statement issued October 14 at 3:58AM EDT by NWS Peachtree City GA,[]
urn:oid:2.49.0.1.840.0.4d6ee5b69cf56b6ef4dd628786546cf8337ba667.001.1,Lower Niagara River,097030,LOZ030,https://api.weather.gov/zones/forecast/LOZ030,2024-10-14T03:57:00-04:00,2024-10-14T03:57:00-04:00,2024-10-14T03:57:00-04:00,2024-10-14T12:00:00-04:00,2024-10-14T23:00:00-04:00,Actual,Update,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:57AM EDT until October 14 at 11:00PM EDT by NWS Buffalo NY,[]
urn:oid:2.49.0.1.840.0.4d6ee5b69cf56b6ef4dd628786546cf8337ba667.002.1,Niagara River to Hamlin Beach NY; Hamlin Beach to Sodus Bay NY,"097042,097043","LOZ042,LOZ043","https://api.weather.gov/zones/forecast/LOZ042,https://api.weather.gov/zones/forecast/LOZ043",2024-10-14T03:57:00-04:00,2024-10-14T03:57:00-04:00,2024-10-14T03:57:00-04:00,2024-10-14T12:00:00-04:00,2024-10-16T23:00:00-04:00,Actual,Update,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:57AM EDT until October 16 at 11:00PM EDT by NWS Buffalo NY,[]
urn:oid:2.49.0.1.840.0.4d6ee5b69cf56b6ef4dd628786546cf8337ba667.003.1,Sodus Bay to Mexico Bay NY,097044,LOZ044,https://api.weather.gov/zones/forecast/LOZ044,2024-10-14T03:57:00-04:00,2024-10-14T03:57:00-04:00,2024-10-14T03:57:00-04:00,2024-10-14T12:00:00-04:00,2024-10-16T23:00:00-04:00,Actual,Update,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:57AM EDT until October 16 at 11:00PM EDT by NWS Buffalo NY,[]
urn:oid:2.49.0.1.840.0.4d6ee5b69cf56b6ef4dd628786546cf8337ba667.005.1,Dunkirk to Buffalo NY,096041,LEZ041,https://api.weather.gov/zones/forecast/LEZ041,2024-10-14T03:57:00-04:00,2024-10-14T03:57:00-04:00,2024-10-14T03:57:00-04:00,2024-10-14T12:00:00-04:00,2024-10-14T14:00:00-04:00,Actual,Update,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:57AM EDT until October 14 at 2:00PM EDT by NWS Buffalo NY,[]
urn:oid:2.49.0.1.840.0.4d6ee5b69cf56b6ef4dd628786546cf8337ba667.006.1,Ripley to Dunkirk NY,096040,LEZ040,https://api.weather.gov/zones/forecast/LEZ040,2024-10-14T03:57:00-04:00,2024-10-14T03:57:00-04:00,2024-10-14T03:57:00-04:00,2024-10-14T12:00:00-04:00,2024-10-14T17:00:00-04:00,Actual,Update,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:57AM EDT until October 14 at 5:00PM EDT by NWS Buffalo NY,[]
urn:oid:2.49.0.1.840.0.4d6ee5b69cf56b6ef4dd628786546cf8337ba667.004.1,Mexico Bay NY to the St. Lawrence River,097045,LOZ045,https://api.weather.gov/zones/forecast/LOZ045,2024-10-14T03:57:00-04:00,2024-10-14T03:57:00-04:00,2024-10-14T03:57:00-04:00,2024-10-14T12:00:00-04:00,2024-10-14T23:00:00-04:00,Actual,Update,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 14 at 3:57AM EDT until October 14 at 11:00PM EDT by NWS Buffalo NY,[]
urn:oid:2.49.0.1.840.0.0e07ce6542137e4ed15666de76269c8b987cf30f.001.1,Emmet; Kossuth; Winnebago; Worth; Palo Alto; Hancock; Cerro Gordo; Pocahontas; Humboldt; Wright; Franklin; Sac; Calhoun; Webster; Hamilton; Crawford; Carroll; Greene; Audubon; Guthrie; Cass; Adair; Adams; Taylor,"019063,019109,019189,019195,019147,019081,019033,019151,019091,019197,019069,019161,019025,019187,019079,019047,019027,019073,019009,019077,019029,019001,019003,019173","IAZ004,IAZ005,IAZ006,IAZ007,IAZ015,IAZ016,IAZ017,IAZ023,IAZ024,IAZ025,IAZ026,IAZ033,IAZ034,IAZ035,IAZ036,IAZ044,IAZ045,IAZ046,IAZ057,IAZ058,IAZ070,IAZ071,IAZ081,IAZ092","https://api.weather.gov/zones/forecast/IAZ004,https://api.weather.gov/zones/forecast/IAZ005,https://api.weather.gov/zones/forecast/IAZ006,https://api.weather.gov/zones/forecast/IAZ007,https://api.weather.gov/zones/forecast/IAZ015,https://api.weather.gov/zones/forecast/IAZ016,https://api.weather.gov/zones/forecast/IAZ017,https://api.weather.gov/zones/forecast/IAZ023,https://api.weather.gov/zones/forecast/IAZ024,https://api.weather.gov/zones/forecast/IAZ025,https://api.weather.gov/zones/forecast/IAZ026,https://api.weather.gov/zones/forecast/IAZ033,https://api.weather.gov/zones/forecast/IAZ034,https://api.weather.gov/zones/forecast/IAZ035,https://api.weather.gov/zones/forecast/IAZ036,https://api.weather.gov/zones/forecast/IAZ044,https://api.weather.gov/zones/forecast/IAZ045,https://api.weather.gov/zones/forecast/IAZ046,https://api.weather.gov/zones/forecast/IAZ057,https://api.weather.gov/zones/forecast/IAZ058,https://api.weather.gov/zones/forecast/IAZ070,https://api.weather.gov/zones/forecast/IAZ071,https://api.weather.gov/zones/forecast/IAZ081,https://api.weather.gov/zones/forecast/IAZ092",2024-10-14T02:57:00-05:00,2024-10-14T02:57:00-05:00,2024-10-15T01:00:00-05:00,2024-10-14T11:00:00-05:00,2024-10-15T08:00:00-05:00,Actual,Alert,Met,Minor,Likely,Expected,Frost Advisory,Frost Advisory issued October 14 at 2:57AM CDT until October 15 at 8:00AM CDT by NWS Des Moines IA,[]
urn:oid:2.49.0.1.840.0.0e07ce6542137e4ed15666de76269c8b987cf30f.001.2,Emmet; Kossuth; Winnebago; Worth; Palo Alto; Hancock; Cerro Gordo; Pocahontas; Humboldt; Wright; Franklin; Sac; Calhoun; Webster; Hamilton; Crawford; Carroll; Greene; Audubon; Guthrie; Cass; Adair; Adams; Taylor,"019063,019109,019189,019195,019147,019081,019033,019151,019091,019197,019069,019161,019025,019187,019079,019047,019027,019073,019009,019077,019029,019001,019003,019173","IAZ004,IAZ005,IAZ006,IAZ007,IAZ015,IAZ016,IAZ017,IAZ023,IAZ024,IAZ025,IAZ026,IAZ033,IAZ034,IAZ035,IAZ036,IAZ044,IAZ045,IAZ046,IAZ057,IAZ058,IAZ070,IAZ071,IAZ081,IAZ092","https://api.weather.gov/zones/forecast/IAZ004,https://api.weather.gov/zones/forecast/IAZ005,https://api.weather.gov/zones/forecast/IAZ006,https://api.weather.gov/zones/forecast/IAZ007,https://api.weather.gov/zones/forecast/IAZ015,https://api.weather.gov/zones/forecast/IAZ016,https://api.weather.gov/zones/forecast/IAZ017,https://api.weather.gov/zones/forecast/IAZ023,https://api.weather.gov/zones/forecast/IAZ024,https://api.weather.gov/zones/forecast/IAZ025,https://api.weather.gov/zones/forecast/IAZ026,https://api.weather.gov/zones/forecast/IAZ033,https://api.weather.gov/zones/forecast/IAZ034,https://api.weather.gov/zones/forecast/IAZ035,https://api.weather.gov/zones/forecast/IAZ036,https://api.weather.gov/zones/forecast/IAZ044,https://api.weather.gov/zones/forecast/IAZ045,https://api.weather.gov/zones/forecast/IAZ046,https://api.weather.gov/zones/forecast/IAZ057,https://api.weather.gov/zones/forecast/IAZ058,https://api.weather.gov/zones/forecast/IAZ070,https://api.weather.gov/zones/forecast/IAZ071,https://api.weather.gov/zones/forecast/IAZ081,https://api.weather.gov/zones/forecast/IAZ092",2024-10-14T02:57:00-05:00,2024-10-14T02:57:00-05:00,2024-10-16T01:00:00-05:00,2024-10-14T11:00:00-05:00,2024-10-16T09:00:00-05:00,Actual,Alert,Met,Severe,Possible,Future,Freeze Watch,Freeze Watch issued October 14 at 2:57AM CDT until October 16 at 9:00AM CDT by NWS Des Moines IA,[]
urn:oid:2.49.0.1.840.0.0e07ce6542137e4ed15666de76269c8b987cf30f.001.3,Emmet; Kossuth; Winnebago; Worth; Palo Alto; Hancock; Cerro Gordo; Pocahontas; Humboldt; Wright; Franklin; Sac; Calhoun; Webster; Hamilton; Crawford; Carroll; Greene; Audubon; Guthrie; Cass; Adair; Adams; Taylor,"019063,019109,019189,019195,019147,019081,019033,019151,019091,019197,019069,019161,019025,019187,019079,019047,019027,019073,019009,019077,019029,019001,019003,019173","IAZ004,IAZ005,IAZ006,IAZ007,IAZ015,IAZ016,IAZ017,IAZ023,IAZ024,IAZ025,IAZ026,IAZ033,IAZ034,IAZ035,IAZ036,IAZ044,IAZ045,IAZ046,IAZ057,IAZ058,IAZ070,IAZ071,IAZ081,IAZ092","https://api.weather.gov/zones/forecast/IAZ004,https://api.weather.gov/zones/forecast/IAZ005,https://api.weather.gov/zones/forecast/IAZ006,https://api.weather.gov/zones/forecast/IAZ007,https://api.weather.gov/zones/forecast/IAZ015,https://api.weather.gov/zones/forecast/IAZ016,https://api.weather.gov/zones/forecast/IAZ017,https://api.weather.gov/zones/forecast/IAZ023,https://api.weather.gov/zones/forecast/IAZ024,https://api.weather.gov/zones/forecast/IAZ025,https://api.weather.gov/zones/forecast/IAZ026,https://api.weather.gov/zones/forecast/IAZ033,https://api.weather.gov/zones/forecast/IAZ034,https://api.weather.gov/zones/forecast/IAZ035,https://api.weather.gov/zones/forecast/IAZ036,https://api.weather.gov/zones/forecast/IAZ044,https://api.weather.gov/zones/forecast/IAZ045,https://api.weather.gov/zones/forecast/IAZ046,https://api.weather.gov/zones/forecast/IAZ057,https://api.weather.gov/zones/forecast/IAZ058,https://api.weather.gov/zones/forecast/IAZ070,https://api.weather.gov/zones/forecast/IAZ071,https://api.weather.gov/zones/forecast/IAZ081,https://api.weather.gov/zones/forecast/IAZ092",2024-10-14T02:57:00-05:00,2024-10-14T02:57:00-05:00,2024-10-14T02:57:00-05:00,2024-10-14T11:00:00-05:00,2024-10-14T09:00:00-05:00,Actual,Update,Met,Minor,Likely,Expected,Frost Advisory,Frost Advisory issued October 14 at 2:57AM CDT until October 14 at 9:00AM CDT by NWS Des Moines IA,[]
